rescue_candidate	mapping_hit	sam_flag	hit_filter_result	candidate_structural_category	rescue_result	exclusion_reason	best_match_for_candidate	best_match_id
PB.164553.1	PB.88792.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000335272.10
PB.164553.1	PB.143841.5	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000335272.10
PB.164553.1	ENST00000320996.14	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000335272.10
PB.164553.1	PB.164553.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000335272.10
PB.150519.1	ENST00000335272.10	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000335272.10
PB.150519.1	ENST00000455418.7	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000335272.10
PB.150519.1	PB.143841.5	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000335272.10
PB.150519.1	PB.88792.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000335272.10
PB.150519.1	ENST00000320996.14	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000335272.10
PB.150519.1	PB.164553.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000335272.10
PB.157433.2	ENST00000320996.14	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000320996.14
PB.157433.2	ENST00000335272.10	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000320996.14
PB.157433.2	ENST00000455418.7	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000320996.14
PB.157433.2	PB.143841.5	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000320996.14
PB.157433.2	PB.88792.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000320996.14
PB.75714.1	ENST00000335272.10	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000335272.10
PB.75714.1	ENST00000455418.7	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000335272.10
PB.75714.1	PB.143841.5	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000335272.10
PB.75714.1	ENST00000320996.14	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000335272.10
PB.75714.1	PB.88792.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000335272.10
PB.15718.1	ENST00000455418.7	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000455418.7
PB.15718.1	ENST00000335272.10	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000455418.7
PB.15718.1	ENST00000320996.14	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000455418.7
PB.15718.1	ENST00000634017.1	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000455418.7
PB.150519.3	PB.88792.1	0	Isoform	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.88792.1
PB.75714.2	ENST00000320996.14	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000320996.14
PB.75714.2	ENST00000335272.10	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000320996.14
PB.75714.2	ENST00000455418.7	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000320996.14
PB.75714.2	PB.88792.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000320996.14
PB.75714.2	PB.143841.5	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000320996.14
PB.8668.1	NA	4	NA	novel_in_catalog	not_rescued	artifact_by_rules	unknown	unknown
PB.103728.1	ENST00000670661.1	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000670661.1
PB.143842.1	ENST00000670661.1	0	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000670661.1
PB.103728.2	ENST00000670661.1	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000670661.1
PB.96121.2	NA	4	NA	novel_not_in_catalog	not_rescued	artifact_by_rules	unknown	unknown
PB.118916.1	ENST00000670661.1	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000670661.1
PB.157435.1	ENST00000397906.6	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000397906.6
PB.52937.1	ENST00000404276.6	0	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000404276.6
PB.52937.1	ENST00000405598.5	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000404276.6
PB.52937.1	ENST00000650281.1	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000404276.6
PB.52937.1	PB.37871.3	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000404276.6
PB.52937.1	PB.30414.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000404276.6
PB.52937.1	PB.37871.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000404276.6
PB.68236.2	ENST00000404276.6	0	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000404276.6
PB.68236.2	ENST00000425190.7	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000404276.6
PB.68236.2	PB.37871.3	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000404276.6
PB.68236.2	PB.37871.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000404276.6
PB.68236.2	PB.60632.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000404276.6
PB.68236.2	PB.30414.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000404276.6
PB.164554.1	ENST00000402731.6	0	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000402731.6
PB.164554.1	ENST00000425190.7	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000402731.6
PB.164554.1	PB.83149.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000402731.6
PB.164554.1	PB.45415.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000402731.6
PB.164554.1	ENST00000464581.6	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000402731.6
PB.164554.1	PB.37871.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000402731.6
PB.111591.1	PB.60632.1	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.60632.1
PB.111591.1	ENST00000464581.6	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	PB.60632.1
PB.111591.1	ENST00000348295.7	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.60632.1
PB.111591.1	PB.68236.3	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.60632.1
PB.111591.1	PB.37871.3	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.60632.1
PB.111591.1	PB.52937.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.60632.1
PB.68236.4	PB.45415.2	0	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.45415.2
PB.68236.4	ENST00000348295.7	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.45415.2
PB.68236.4	PB.45415.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.45415.2
PB.68236.4	ENST00000404276.6	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.45415.2
PB.68236.4	PB.37871.4	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.45415.2
PB.68236.4	ENST00000650281.1	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	PB.45415.2
PB.103729.1	ENST00000348295.7	0	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000348295.7
PB.103729.1	PB.45415.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000348295.7
PB.103729.1	PB.45415.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000348295.7
PB.103729.1	ENST00000404276.6	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000348295.7
PB.103729.1	ENST00000382580.6	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000348295.7
PB.103729.1	PB.37871.3	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000348295.7
PB.103730.1	ENST00000216027.8	0	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000216027.8
PB.157436.1	ENST00000216027.8	0	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000216027.8
PB.96123.4	ENST00000216027.8	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000216027.8
PB.124783.1	ENST00000249064.9	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000249064.9
PB.124783.1	ENST00000448492.6	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000249064.9
PB.124783.1	ENST00000421503.6	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000249064.9
PB.137335.2	PB.137335.1	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.137335.1
PB.137335.2	ENST00000249064.9	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.137335.1
PB.137335.2	ENST00000448492.6	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	PB.137335.1
PB.45416.1	ENST00000448492.6	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000448492.6
PB.45416.1	ENST00000421503.6	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000448492.6
PB.45416.1	PB.137335.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000448492.6
PB.45416.1	ENST00000249064.9	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000448492.6
PB.37872.1	ENST00000421503.6	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000421503.6
PB.37872.1	ENST00000249064.9	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000421503.6
PB.37872.1	ENST00000448492.6	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000421503.6
PB.68237.1	PB.52939.2	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.52939.2
PB.68237.1	ENST00000216037.10	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.52939.2
PB.68237.1	ENST00000403532.7	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	PB.52939.2
PB.68237.1	PB.52939.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.52939.2
PB.68237.1	PB.45417.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.52939.2
PB.68237.1	PB.52939.3	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.52939.2
PB.103731.1	PB.52939.2	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.52939.2
PB.103731.1	ENST00000216037.10	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.52939.2
PB.103731.1	PB.150522.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.52939.2
PB.103731.1	ENST00000403532.7	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	PB.52939.2
PB.103731.1	PB.52939.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.52939.2
PB.103731.1	ENST00000611155.4	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	PB.52939.2
PB.88795.1	PB.150522.2	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	long_read_transcript	PB.150522.2
PB.88795.1	PB.143844.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	long_read_transcript	PB.150522.2
PB.45417.2	ENST00000403532.7	0	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000403532.7
PB.45417.2	PB.150522.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000403532.7
PB.45417.2	ENST00000216037.10	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000403532.7
PB.45417.2	PB.45417.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000403532.7
PB.45417.2	PB.143844.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000403532.7
PB.45417.2	PB.52939.3	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000403532.7
PB.103732.1	ENST00000216037.10	0	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000216037.10
PB.103732.1	PB.45417.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000216037.10
PB.103732.1	ENST00000403532.7	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000216037.10
PB.103732.1	ENST00000611155.4	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000216037.10
PB.103732.1	PB.143844.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000216037.10
PB.103732.1	PB.150522.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000216037.10
PB.111594.1	ENST00000422972.1	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000422972.1
PB.111594.1	ENST00000458080.1	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000422972.1
PB.124784.1	ENST00000458080.1	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000458080.1
PB.124784.1	ENST00000422972.1	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000458080.1
PB.111594.2	ENST00000458080.1	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000458080.1
PB.157438.1	ENST00000544604.7	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000544604.7
PB.157438.1	ENST00000406323.3	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000544604.7
PB.157438.1	PB.164556.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000544604.7
PB.157438.1	ENST00000402174.5	256	Artifact	incomplete-splice_match	not_rescued	artifact_by_rules	reference_transcript	ENST00000544604.7
PB.8669.1	ENST00000544604.7	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000544604.7
PB.157439.1	ENST00000544604.7	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000544604.7
PB.45419.2	ENST00000216085.12	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000216085.12
PB.45419.2	PB.45419.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000216085.12
PB.45419.2	PB.137337.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000216085.12
PB.45419.2	PB.130865.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000216085.12
PB.45419.2	PB.52941.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000216085.12
PB.45419.2	PB.60634.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000216085.12
PB.45419.3	PB.60634.1	0	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.60634.1
PB.45419.3	PB.52941.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.60634.1
PB.45419.3	PB.150526.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.60634.1
PB.45419.3	PB.68238.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.60634.1
PB.45419.3	ENST00000216085.12	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.60634.1
PB.45419.3	PB.45419.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.60634.1
