isoform	structural_category	filter_reason
PB.68198.1	incomplete-splice_match	FSM_class: C; subcategory: intron_retention; length: 1363 < 2001
PB.68198.2	incomplete-splice_match	FSM_class: C; length: 1407 < 2001; subcategory: internal_fragment
PB.68198.3	incomplete-splice_match	FSM_class: C; length: 1465 < 2001; subcategory: 3prime_fragment
PB.68198.4	incomplete-splice_match	FSM_class: C; length: 1369 < 2001; subcategory: 3prime_fragment
PB.68199.1	full-splice_match	diff_to_gene_TSS: -3.0 < 0
PB.68201.1	full-splice_match	diff_to_gene_TSS: -59.0 < 0
PB.68203.2	incomplete-splice_match	length: 1483 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.68204.1	incomplete-splice_match	length: 1482 < 2001; FSM_class: C; subcategory: intron_retention
PB.68205.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.68206.1	full-splice_match	diff_to_gene_TSS: -113.0 < 0; perc_A_downstream_TTS: 90.0 > 59
PB.68207.1	intergenic	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.68208.1	incomplete-splice_match	length: 1430 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.68214.2	incomplete-splice_match	FSM_class: C; length: 1424 < 2001; subcategory: intron_retention
PB.68218.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1379 < 2001
PB.68220.1	incomplete-splice_match	length: 1423 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.68221.1	incomplete-splice_match	subcategory: mono-exon; length: 1361 < 2001; FSM_class: C; all_canonical: nan
PB.68223.1	full-splice_match	diff_to_gene_TSS: -223.0 < 0
PB.68224.1	novel_in_catalog	diff_to_gene_TTS: -122323.0 < -50
PB.68227.1	incomplete-splice_match	FSM_class: C; length: 1422 < 2001; subcategory: 3prime_fragment
PB.68231.1	incomplete-splice_match	length: 1404 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.68236.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1445 < 2001
PB.68236.4	novel_in_catalog	diff_to_gene_TTS: -11490.0 < -50
PB.68237.1	incomplete-splice_match	FSM_class: C; length: 1452 < 2001; subcategory: 3prime_fragment
PB.68240.1	genic	exons: 1 < 2; all_canonical: nan
PB.68241.2	novel_not_in_catalog	all_canonical: non_canonical
PB.68242.1	incomplete-splice_match	FSM_class: C; length: 1452 < 2001; subcategory: 3prime_fragment
PB.68243.1	incomplete-splice_match	FSM_class: C; length: 1395 < 2001; subcategory: 3prime_fragment
PB.68246.1	incomplete-splice_match	FSM_class: C; length: 1469 < 2001; subcategory: 3prime_fragment
PB.68249.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1410 < 2001
PB.68251.1	full-splice_match	diff_to_gene_TSS: -5.0 < 0
PB.68254.1	genic	exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.68256.1	incomplete-splice_match	subcategory: mono-exon; length: 1433 < 2001; FSM_class: C; all_canonical: nan
PB.68258.1	incomplete-splice_match	length: 1447 < 2001; subcategory: 5prime_fragment
PB.68259.1	incomplete-splice_match	length: 1403 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.68261.1	full-splice_match	perc_A_downstream_TTS: 85.0 > 59; diff_to_gene_TSS: -2.0 < 0
PB.68264.1	incomplete-splice_match	FSM_class: C; length: 1446 < 2001; subcategory: 3prime_fragment
PB.68266.1	genic_intron	coding: non_coding; perc_A_downstream_TTS: 95.0 > 59; exons: 1 < 2; all_canonical: nan
PB.68267.1	novel_not_in_catalog	perc_A_downstream_TTS: 80.0 > 59
PB.68268.1	incomplete-splice_match	FSM_class: C; length: 1440 < 2001; subcategory: 3prime_fragment
PB.68269.1	incomplete-splice_match	FSM_class: C; length: 1418 < 2001; subcategory: 3prime_fragment
PB.68270.1	novel_in_catalog	diff_to_gene_TSS: -320.0 < -50
PB.68270.2	novel_not_in_catalog	perc_A_downstream_TTS: 80.0 > 59; RTS_stage: True
PB.68270.3	novel_not_in_catalog	perc_A_downstream_TTS: 80.0 > 59; all_canonical: non_canonical
PB.68270.4	full-splice_match	perc_A_downstream_TTS: 80.0 > 59
PB.68270.5	novel_in_catalog	diff_to_gene_TSS: 75.0 > 50
PB.68272.2	incomplete-splice_match	length: 1455 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.68274.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1451 < 2001
PB.68276.1	novel_not_in_catalog	all_canonical: non_canonical
PB.68276.3	full-splice_match	diff_to_gene_TSS: -15.0 < 0
PB.68277.1	incomplete-splice_match	FSM_class: C; length: 1370 < 2001; subcategory: 3prime_fragment
PB.68280.2	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59
PB.68283.1	incomplete-splice_match	length: 1373 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.68285.1	novel_not_in_catalog	RTS_stage: True
PB.68286.1	novel_not_in_catalog	all_canonical: non_canonical
PB.68286.2	incomplete-splice_match	FSM_class: C; length: 1402 < 2001; subcategory: 3prime_fragment
PB.68287.1	novel_not_in_catalog	coding: non_coding; all_canonical: non_canonical
PB.68288.1	genic_intron	exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.68289.1	incomplete-splice_match	FSM_class: C; length: 1421 < 2001; subcategory: 3prime_fragment
PB.68290.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1372 < 2001
PB.68293.3	full-splice_match	perc_A_downstream_TTS: 100.0 > 59; diff_to_gene_TSS: -115.0 < 0
PB.68293.4	fusion	perc_A_downstream_TTS: 100.0 > 59
PB.68293.6	full-splice_match	diff_to_gene_TSS: -136.0 < 0
PB.68294.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1413 < 2001
PB.68296.1	novel_not_in_catalog	perc_A_downstream_TTS: 85.0 > 59
PB.68304.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 1460 < 2001; all_canonical: nan
PB.68307.1	novel_in_catalog	diff_to_gene_TTS: 275.0 > 50
PB.68307.2	full-splice_match	diff_to_gene_TSS: -98.0 < 0
PB.68309.1	novel_not_in_catalog	all_canonical: non_canonical
PB.68310.1	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.68314.1	novel_not_in_catalog	coding: non_coding
PB.68316.1	novel_not_in_catalog	coding: non_coding
PB.68316.2	novel_not_in_catalog	coding: non_coding
PB.68317.1	incomplete-splice_match	FSM_class: C; length: 1440 < 2001; subcategory: 3prime_fragment
PB.68318.1	incomplete-splice_match	FSM_class: C; length: 1348 < 2001; subcategory: 5prime_fragment
PB.68320.1	full-splice_match	perc_A_downstream_TTS: 75.0 > 59
PB.68321.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1541 < 2001
PB.68324.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1352 < 2001
PB.68328.1	novel_not_in_catalog	all_canonical: non_canonical
PB.68328.3	novel_not_in_catalog	all_canonical: non_canonical
PB.68331.1	novel_not_in_catalog	all_canonical: non_canonical
PB.68331.3	novel_not_in_catalog	all_canonical: non_canonical
PB.68331.4	novel_not_in_catalog	all_canonical: non_canonical
PB.68331.5	incomplete-splice_match	FSM_class: C; length: 1405 < 2001; subcategory: 3prime_fragment
PB.68333.1	incomplete-splice_match	FSM_class: C; length: 1349 < 2001; subcategory: 3prime_fragment
PB.68336.1	incomplete-splice_match	length: 1404 < 2001; FSM_class: C; subcategory: 5prime_fragment
PB.68338.1	novel_in_catalog	diff_to_gene_TTS: -1818.0 < -50
PB.68338.2	novel_not_in_catalog	RTS_stage: True
PB.68340.1	incomplete-splice_match	length: 1442 < 2001; FSM_class: C; subcategory: 5prime_fragment
PB.68342.2	incomplete-splice_match	length: 1429 < 2001; FSM_class: C; subcategory: 5prime_fragment
PB.68343.1	incomplete-splice_match	FSM_class: C; length: 1459 < 2001; subcategory: 3prime_fragment
PB.68345.1	genic	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.68348.1	incomplete-splice_match	length: 1430 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.68351.1	incomplete-splice_match	FSM_class: C; length: 1421 < 2001; subcategory: 3prime_fragment
PB.68352.2	novel_not_in_catalog	RTS_stage: True
PB.68352.3	novel_in_catalog	diff_to_gene_TTS: -767.0 < -50
PB.68353.1	novel_not_in_catalog	coding: non_coding; perc_A_downstream_TTS: 70.0 > 59; all_canonical: non_canonical
PB.68354.1	incomplete-splice_match	length: 1397 < 2001; subcategory: 3prime_fragment
PB.68355.1	incomplete-splice_match	FSM_class: C; length: 1474 < 2001; subcategory: 3prime_fragment
PB.68356.1	novel_in_catalog	diff_to_gene_TTS: -2934.0 < -50; diff_to_gene_TSS: -12120.0 < -50
PB.68358.1	incomplete-splice_match	length: 1357 < 2001; subcategory: 3prime_fragment
PB.68359.2	novel_not_in_catalog	all_canonical: non_canonical; RTS_stage: True
PB.68360.2	incomplete-splice_match	length: 1506 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.68363.1	incomplete-splice_match	FSM_class: C; length: 1398 < 2001; subcategory: intron_retention
PB.68365.1	incomplete-splice_match	length: 1423 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.75664.1	fusion	coding: non_coding; RTS_stage: True
PB.75665.2	full-splice_match	diff_to_gene_TSS: -104.0 < 0
PB.75666.1	genic	perc_A_downstream_TTS: 80.0 > 59; exons: 1 < 2; all_canonical: nan
PB.75667.1	novel_not_in_catalog	all_canonical: non_canonical
PB.75668.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; length: 1282 < 2001
PB.75670.1	novel_in_catalog	diff_to_gene_TSS: 94.0 > 50; diff_to_gene_TTS: -52548.0 < -50; all_canonical: nan
PB.75671.1	novel_not_in_catalog	coding: non_coding
PB.75671.2	incomplete-splice_match	subcategory: 3prime_fragment; length: 1232 < 2001
PB.75673.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1264 < 2001
PB.75674.1	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.75675.1	incomplete-splice_match	FSM_class: C; length: 1203 < 2001; subcategory: 5prime_fragment
PB.75676.1	incomplete-splice_match	length: 1292 < 2001; subcategory: 3prime_fragment
PB.75676.2	genic	exons: 1 < 2; all_canonical: nan
PB.75677.1	novel_not_in_catalog	coding: non_coding
PB.75680.1	incomplete-splice_match	length: 1211 < 2001; FSM_class: C; subcategory: 5prime_fragment
PB.75686.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1346 < 2001
PB.75687.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1318 < 2001
PB.75688.1	incomplete-splice_match	FSM_class: C; length: 1348 < 2001; subcategory: 3prime_fragment
PB.75689.2	incomplete-splice_match	FSM_class: C; length: 1179 < 2001; subcategory: 3prime_fragment
PB.75692.1	full-splice_match	diff_to_gene_TSS: -4.0 < 0
PB.75692.2	novel_not_in_catalog	coding: non_coding; all_canonical: non_canonical
PB.75692.3	novel_not_in_catalog	coding: non_coding
PB.75693.1	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.75694.1	antisense	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.75695.2	novel_not_in_catalog	RTS_stage: True
PB.75695.3	incomplete-splice_match	FSM_class: C; length: 1246 < 2001; subcategory: intron_retention
PB.75697.1	genic	coding: non_coding; perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.75700.1	genic_intron	exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.75701.1	novel_not_in_catalog	perc_A_downstream_TTS: 80.0 > 59
PB.75702.1	incomplete-splice_match	FSM_class: C; length: 1266 < 2001; subcategory: 3prime_fragment
PB.75703.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1317 < 2001
PB.75704.1	full-splice_match	diff_to_gene_TSS: 622.0 > 50
PB.75707.1	incomplete-splice_match	FSM_class: C; length: 1205 < 2001; subcategory: 3prime_fragment
PB.75708.1	incomplete-splice_match	FSM_class: A; length: 1224 < 2001; subcategory: 5prime_fragment
PB.75709.1	incomplete-splice_match	length: 1198 < 2001; FSM_class: C; subcategory: mono-exon; all_canonical: nan
PB.75710.1	incomplete-splice_match	FSM_class: C; length: 1226 < 2001; subcategory: 5prime_fragment
PB.75710.2	novel_in_catalog	diff_to_gene_TTS: -24523.0 < -50
PB.75712.1	intergenic	coding: non_coding; perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.75714.1	novel_not_in_catalog	perc_A_downstream_TTS: 60.0 > 59; all_canonical: non_canonical; RTS_stage: True
PB.75714.2	incomplete-splice_match	length: 1246 < 2001; subcategory: 5prime_fragment
PB.75718.1	genic	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.75719.2	incomplete-splice_match	FSM_class: C; length: 1349 < 2001; subcategory: 3prime_fragment
PB.75720.1	novel_not_in_catalog	all_canonical: non_canonical
PB.75721.1	incomplete-splice_match	FSM_class: C; length: 1251 < 2001; subcategory: 3prime_fragment
PB.75722.1	incomplete-splice_match	length: 1252 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.75725.2	full-splice_match	diff_to_gene_TSS: -2.0 < 0
PB.75726.2	incomplete-splice_match	FSM_class: C; length: 1310 < 2001; subcategory: 3prime_fragment
PB.75727.1	incomplete-splice_match	FSM_class: C; length: 1213 < 2001; subcategory: 3prime_fragment
PB.75728.1	novel_in_catalog	diff_to_gene_TTS: -267.0 < -50
PB.75729.1	genic_intron	coding: non_coding; perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.75731.2	incomplete-splice_match	FSM_class: C; length: 1303 < 2001; subcategory: 3prime_fragment
PB.75732.1	incomplete-splice_match	FSM_class: C; length: 1214 < 2001; subcategory: 5prime_fragment
PB.75733.1	incomplete-splice_match	FSM_class: C; length: 1242 < 2001; subcategory: 3prime_fragment
PB.75737.3	novel_in_catalog	diff_to_gene_TTS: -30259.0 < -50
PB.75738.1	genic	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.75739.1	genic	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.75740.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1209 < 2001
PB.75741.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1318 < 2001
PB.75743.1	novel_not_in_catalog	perc_A_downstream_TTS: 80.0 > 59; RTS_stage: True
PB.75743.2	novel_not_in_catalog	perc_A_downstream_TTS: 80.0 > 59; all_canonical: non_canonical
PB.75745.2	incomplete-splice_match	length: 1217 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.75746.2	novel_not_in_catalog	coding: non_coding
PB.75747.2	incomplete-splice_match	length: 1319 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.75752.2	full-splice_match	diff_to_gene_TSS: -119.0 < 0
PB.75755.1	incomplete-splice_match	FSM_class: C; length: 1273 < 2001; subcategory: 3prime_fragment
PB.75756.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1331 < 2001
PB.75757.2	incomplete-splice_match	length: 1244 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.75758.1	incomplete-splice_match	subcategory: 3prime_fragment; length: 1306 < 2001
PB.75759.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1275 < 2001
PB.75763.4	incomplete-splice_match	FSM_class: C; length: 1279 < 2001; subcategory: 3prime_fragment
PB.75765.1	incomplete-splice_match	FSM_class: C; length: 1337 < 2001; subcategory: 5prime_fragment
PB.75766.3	novel_not_in_catalog	coding: non_coding
PB.75766.4	novel_not_in_catalog	coding: non_coding
PB.75768.1	incomplete-splice_match	subcategory: mono-exon; length: 1275 < 2001; all_canonical: nan
PB.75772.1	full-splice_match	diff_to_gene_TSS: 171.0 > 50; perc_A_downstream_TTS: 100.0 > 59
PB.75772.2	incomplete-splice_match	length: 1332 < 2001; FSM_class: C; subcategory: intron_retention
PB.75774.1	novel_not_in_catalog	all_canonical: non_canonical
PB.75774.5	novel_not_in_catalog	all_canonical: non_canonical; RTS_stage: True
PB.75774.6	novel_not_in_catalog	all_canonical: non_canonical
PB.75775.1	genic	exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.75776.1	full-splice_match	diff_to_gene_TSS: -607.0 < 0
PB.75777.1	incomplete-splice_match	FSM_class: C; subcategory: internal_fragment; length: 1299 < 2001
PB.75778.1	incomplete-splice_match	length: 1236 < 2001; FSM_class: C; subcategory: mono-exon; all_canonical: nan
PB.75781.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; length: 1207 < 2001
PB.75781.2	novel_not_in_catalog	coding: non_coding
PB.75781.3	antisense	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.75783.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1327 < 2001
PB.75784.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 1179 < 2001; all_canonical: nan
PB.75786.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1331 < 2001
PB.75789.1	incomplete-splice_match	length: 1211 < 2001; FSM_class: C; subcategory: mono-exon; all_canonical: nan
PB.75790.1	novel_not_in_catalog	all_canonical: non_canonical
PB.75791.1	incomplete-splice_match	length: 1323 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.75792.1	full-splice_match	diff_to_gene_TSS: 53.0 > 50
PB.75793.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; length: 1216 < 2001
PB.75795.2	novel_in_catalog	diff_to_gene_TTS: -6298.0 < -50; all_canonical: nan
PB.75799.2	incomplete-splice_match	length: 1290 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.75803.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 1289 < 2001; all_canonical: nan
PB.75804.1	genic_intron	coding: non_coding; perc_A_downstream_TTS: 95.0 > 59; exons: 1 < 2; all_canonical: nan
PB.75805.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1308 < 2001
PB.75806.2	full-splice_match	diff_to_gene_TSS: -98.0 < 0
PB.75810.1	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59; RTS_stage: True
PB.75811.1	genic	coding: non_coding; perc_A_downstream_TTS: 75.0 > 59; exons: 1 < 2; all_canonical: nan
PB.75812.1	incomplete-splice_match	length: 1343 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.75813.1	full-splice_match	diff_to_gene_TSS: -24.0 < 0
PB.75815.1	novel_not_in_catalog	perc_A_downstream_TTS: 85.0 > 59; RTS_stage: True
PB.75819.1	full-splice_match	diff_to_gene_TSS: -31.0 < 0
PB.75819.2	full-splice_match	diff_to_gene_TSS: -136.0 < 0
PB.75820.1	incomplete-splice_match	length: 1204 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.75821.1	incomplete-splice_match	subcategory: mono-exon; length: 1222 < 2001; all_canonical: nan
PB.75822.1	incomplete-splice_match	FSM_class: C; subcategory: intron_retention; length: 1331 < 2001
PB.75823.1	incomplete-splice_match	length: 1302 < 2001; subcategory: 3prime_fragment
PB.75824.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1355 < 2001
PB.75825.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1245 < 2001
PB.75826.1	incomplete-splice_match	length: 1258 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.75827.1	incomplete-splice_match	FSM_class: C; length: 1307 < 2001; subcategory: 3prime_fragment
PB.75828.1	novel_in_catalog	all_canonical: nan
PB.75829.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1259 < 2001
PB.83094.1	fusion	coding: non_coding
PB.83094.2	novel_not_in_catalog	coding: non_coding; RTS_stage: True
PB.83094.3	novel_not_in_catalog	coding: non_coding; RTS_stage: True
PB.83094.6	intergenic	coding: non_coding; perc_A_downstream_TTS: 95.0 > 59; exons: 1 < 2; all_canonical: nan
PB.83095.1	novel_not_in_catalog	coding: non_coding
PB.83095.2	novel_not_in_catalog	coding: non_coding
