isoform	structural_category	filter_reason
PB.68272.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1455 < 2001; ratio_exp: 0.0 < 0.5
PB.68274.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1451 < 2001; ratio_exp: 0.0490660758481825 < 0.5
PB.68276.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.68277.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5; length: 1370 < 2001
PB.68280.2	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 90.0 > 59
PB.68283.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1373 < 2001; ratio_exp: 0.0122826808027477 < 0.5
PB.68286.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.68286.2	incomplete-splice_match	FSM_class: C; ratio_exp: 0.0007116700078368 < 0.5; subcategory: 3prime_fragment; length: 1402 < 2001
PB.68287.1	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10; all_canonical: non_canonical
PB.68288.1	genic_intron	exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 100.0 > 59
PB.68289.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1421 < 2001; ratio_exp: 0.0 < 0.5
PB.68290.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.0442259166409713 < 0.5; subcategory: 3prime_fragment; length: 1372 < 2001
PB.68293.3	full-splice_match	diff_to_gene_TSS: -115.0 < -50; perc_A_downstream_TTS: 100.0 > 59
PB.68293.4	fusion	min_cov: 0.0 < 10; perc_A_downstream_TTS: 100.0 > 59
PB.68294.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.3569125250073526 < 0.5; subcategory: 3prime_fragment; length: 1413 < 2001
PB.68296.1	novel_not_in_catalog	perc_A_downstream_TTS: 85.0 > 59
PB.68304.1	incomplete-splice_match	all_canonical: nan; ratio_exp: 0.0421496038800549 < 0.5; FSM_class: C; length: 1460 < 2001; subcategory: mono-exon
PB.68307.1	novel_in_catalog	min_cov: 0.0 < 10; diff_to_gene_TTS: 275.0 > 50
PB.68309.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.68310.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 100.0 > 59
PB.68314.1	novel_not_in_catalog	coding: non_coding; min_cov: 3.0 < 10
PB.68316.1	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10
PB.68316.2	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10
PB.68317.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5; length: 1440 < 2001
PB.68318.1	incomplete-splice_match	FSM_class: C; length: 1348 < 2001; subcategory: 5prime_fragment; ratio_exp: 0.284887310059858 < 0.5
PB.68320.1	full-splice_match	perc_A_downstream_TTS: 75.0 > 59; dist_to_CAGE_peak: 10.0 > 0
PB.68321.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1541 < 2001; ratio_exp: 0.0068103587567388 < 0.5
PB.68324.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5; length: 1352 < 2001
PB.68328.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.68328.3	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.68331.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.68331.3	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.68331.4	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.68331.5	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1405 < 2001; ratio_exp: 0.0 < 0.5
PB.68333.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5; length: 1349 < 2001
PB.68336.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; length: 1404 < 2001; ratio_exp: 0.0516551608840775 < 0.5
PB.68338.1	novel_in_catalog	min_cov: 0.0 < 10; diff_to_gene_TTS: -1818.0 < -50
PB.68340.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.0324293058355717 < 0.5; length: 1442 < 2001
PB.68342.2	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; length: 1429 < 2001; ratio_exp: 0.1413022722417242 < 0.5
PB.68343.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0011324601129763 < 0.5; length: 1459 < 2001
PB.68345.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 100.0 > 59
PB.68348.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5; length: 1430 < 2001
PB.68351.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1421 < 2001
PB.68352.3	novel_in_catalog	min_cov: 0.0 < 10; diff_to_gene_TTS: -767.0 < -50
PB.68353.1	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10; perc_A_downstream_TTS: 70.0 > 59; all_canonical: non_canonical
PB.68354.1	incomplete-splice_match	subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5; length: 1397 < 2001
PB.68355.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5; length: 1474 < 2001
PB.68356.1	novel_in_catalog	diff_to_gene_TSS: -12120.0 < -50; min_cov: 0.0 < 10; diff_to_gene_TTS: -2934.0 < -50; within_CAGE_peak: False < True
PB.68358.1	incomplete-splice_match	length: 1357 < 2001; ratio_exp: 0.0 < 0.5; subcategory: 3prime_fragment
PB.68359.2	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.68360.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5; length: 1506 < 2001
PB.68363.1	incomplete-splice_match	FSM_class: C; subcategory: intron_retention; ratio_exp: 0.0501741364261595 < 0.5; length: 1398 < 2001
PB.68365.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5; length: 1423 < 2001
PB.75664.1	fusion	coding: non_coding; min_cov: 0.0 < 10
PB.75665.2	full-splice_match	diff_to_gene_TSS: -104.0 < -50; dist_to_CAGE_peak: -204.0 < -50
PB.75666.1	genic	exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 80.0 > 59
PB.75667.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.75668.1	incomplete-splice_match	FSM_class: C; length: 1282 < 2001; subcategory: 5prime_fragment; ratio_exp: 0.0270570692822972 < 0.5
PB.75670.1	novel_in_catalog	all_canonical: nan; polyA_motif_found: False < True; diff_to_gene_TSS: 94.0 > 50; diff_to_gene_TTS: -52548.0 < -50; within_CAGE_peak: False < True
PB.75671.1	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10
PB.75671.2	incomplete-splice_match	subcategory: 3prime_fragment; length: 1232 < 2001; ratio_exp: 0.0 < 0.5
PB.75673.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1264 < 2001; ratio_exp: 0.0917099782435268 < 0.5
PB.75674.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.75675.1	incomplete-splice_match	FSM_class: C; length: 1203 < 2001; subcategory: 5prime_fragment; ratio_exp: 0.1352916007135463 < 0.5
PB.75676.1	incomplete-splice_match	subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5; length: 1292 < 2001
PB.75676.2	genic	exons: 1 < 2; all_canonical: nan
PB.75677.1	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10
PB.75680.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; length: 1211 < 2001; ratio_exp: 0.013832847266425 < 0.5
PB.75686.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1346 < 2001; ratio_exp: 0.0 < 0.5
PB.75687.1	incomplete-splice_match	FSM_class: C; length: 1318 < 2001; ratio_exp: 0.0388010324781495 < 0.5; subcategory: 3prime_fragment
PB.75688.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.0198641720405132 < 0.5; subcategory: 3prime_fragment; length: 1348 < 2001
PB.75689.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5; length: 1179 < 2001
PB.75692.2	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10; all_canonical: non_canonical
PB.75692.3	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10
PB.75693.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.75694.1	antisense	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.75695.3	incomplete-splice_match	FSM_class: C; length: 1246 < 2001; ratio_exp: 0.0 < 0.5; subcategory: intron_retention
PB.75697.1	genic	coding: non_coding; perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.75700.1	genic_intron	exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.75701.1	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 80.0 > 59
PB.75702.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0488418872306022 < 0.5; length: 1266 < 2001
PB.75703.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5; length: 1317 < 2001
PB.75704.1	full-splice_match	diff_to_gene_TSS: 622.0 > 50; dist_to_CAGE_peak: 3.0 > 0
PB.75707.1	incomplete-splice_match	FSM_class: C; length: 1205 < 2001; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.75708.1	incomplete-splice_match	length: 1224 < 2001; subcategory: 5prime_fragment; FSM_class: A
PB.75709.1	incomplete-splice_match	ratio_exp: 0.0500030265790614 < 0.5; all_canonical: nan; FSM_class: C; length: 1198 < 2001; subcategory: mono-exon
PB.75710.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.0262133837016042 < 0.5; length: 1226 < 2001
PB.75710.2	novel_in_catalog	min_cov: 1.0 < 10; within_CAGE_peak: False < True; polyA_motif_found: False < True; diff_to_gene_TTS: -24523.0 < -50
PB.75712.1	intergenic	coding: non_coding; perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.75714.1	novel_not_in_catalog	all_canonical: non_canonical; min_cov: 0.0 < 10; perc_A_downstream_TTS: 60.0 > 59
PB.75714.2	incomplete-splice_match	subcategory: 5prime_fragment; ratio_exp: 0.012804382664302 < 0.5; length: 1246 < 2001
PB.75718.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 100.0 > 59
PB.75719.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5; length: 1349 < 2001
PB.75720.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.75721.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1251 < 2001; ratio_exp: 0.0 < 0.5
PB.75722.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.0717983236759109 < 0.5; subcategory: 3prime_fragment; length: 1252 < 2001
PB.75726.2	incomplete-splice_match	FSM_class: C; ratio_exp: 0.158277244006637 < 0.5; length: 1310 < 2001; subcategory: 3prime_fragment
PB.75727.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5; length: 1213 < 2001
PB.75728.1	novel_in_catalog	min_cov: 0.0 < 10; diff_to_gene_TTS: -267.0 < -50
PB.75729.1	genic_intron	coding: non_coding; perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.75731.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0683095602144372 < 0.5; length: 1303 < 2001
PB.75732.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; length: 1214 < 2001; ratio_exp: 0.061309164289095 < 0.5
PB.75733.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1242 < 2001; ratio_exp: 0.1378112096073852 < 0.5
PB.75737.3	novel_in_catalog	min_cov: 1.0 < 10; diff_to_gene_TTS: -30259.0 < -50; polyA_motif_found: False < True
PB.75738.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 100.0 > 59
PB.75739.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 100.0 > 59
PB.75740.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5; length: 1209 < 2001
PB.75741.1	incomplete-splice_match	FSM_class: C; length: 1318 < 2001; ratio_exp: 0.0360165206069456 < 0.5; subcategory: 3prime_fragment
PB.75743.1	novel_not_in_catalog	min_cov: 1.0 < 10; perc_A_downstream_TTS: 80.0 > 59
PB.75743.2	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 80.0 > 59; all_canonical: non_canonical
PB.75745.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1217 < 2001; ratio_exp: 0.0 < 0.5
PB.75746.2	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10
PB.75747.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1319 < 2001; ratio_exp: 0.0433651960165465 < 0.5
PB.75752.2	full-splice_match	diff_to_gene_TSS: -119.0 < -50; dist_to_CAGE_peak: -76.0 < -50
PB.75755.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0015561962076994 < 0.5; length: 1273 < 2001
PB.75756.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1331 < 2001; ratio_exp: 1.1353852334843522e-05 < 0.5
PB.75757.2	incomplete-splice_match	FSM_class: C; length: 1244 < 2001; subcategory: 3prime_fragment; ratio_exp: 0.1066151981120635 < 0.5
PB.75758.1	incomplete-splice_match	subcategory: 3prime_fragment; length: 1306 < 2001; ratio_exp: 1.1100153444880495e-07 < 0.5
PB.75759.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1275 < 2001; ratio_exp: 1.2696626231685297e-08 < 0.5
PB.75763.4	incomplete-splice_match	FSM_class: C; length: 1279 < 2001; subcategory: 3prime_fragment; ratio_exp: 0.1027241395250345 < 0.5
PB.75765.1	incomplete-splice_match	FSM_class: C; length: 1337 < 2001; subcategory: 5prime_fragment; ratio_exp: 0.1370587844933849 < 0.5
PB.75766.3	novel_not_in_catalog	coding: non_coding; min_cov: 3.0 < 10
PB.75766.4	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10
PB.75768.1	incomplete-splice_match	subcategory: mono-exon; length: 1275 < 2001; ratio_exp: 0.0 < 0.5; all_canonical: nan
PB.75772.1	full-splice_match	perc_A_downstream_TTS: 100.0 > 59; diff_to_gene_TSS: 171.0 > 50
PB.75772.2	incomplete-splice_match	FSM_class: C; length: 1332 < 2001; subcategory: intron_retention; ratio_exp: 0.02458721190808 < 0.5
PB.75774.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.75774.5	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.75774.6	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.75775.1	genic	exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 100.0 > 59
PB.75776.1	full-splice_match	diff_to_gene_TSS: -607.0 < -50; dist_to_CAGE_peak: -160.0 < -50
PB.75777.1	incomplete-splice_match	FSM_class: C; length: 1299 < 2001; ratio_exp: 0.1789547923439602 < 0.5; subcategory: internal_fragment
PB.75778.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; length: 1236 < 2001; ratio_exp: 0.0 < 0.5; subcategory: mono-exon
PB.75781.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.1469605100739539 < 0.5; length: 1207 < 2001
PB.75781.2	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10
PB.75781.3	antisense	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.75783.2	incomplete-splice_match	FSM_class: C; length: 1327 < 2001; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.75784.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; ratio_exp: 0.2296138407795645 < 0.5; length: 1179 < 2001; subcategory: mono-exon
PB.75786.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1331 < 2001; ratio_exp: 0.0012133362686728 < 0.5
PB.75789.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; subcategory: mono-exon; ratio_exp: 0.1509419578650339 < 0.5; length: 1211 < 2001
PB.75790.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.75791.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.1531139852593924 < 0.5; length: 1323 < 2001; subcategory: 3prime_fragment
PB.75792.1	full-splice_match	diff_to_gene_TSS: 53.0 > 50; dist_to_CAGE_peak: 14.0 > 0
PB.75793.1	incomplete-splice_match	FSM_class: C; length: 1216 < 2001; ratio_exp: 0.022687609069596 < 0.5; subcategory: 5prime_fragment
PB.75795.2	novel_in_catalog	diff_to_gene_TTS: -6298.0 < -50; polyA_motif_found: False < True; all_canonical: nan
PB.75799.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1290 < 2001; ratio_exp: 0.0 < 0.5
PB.75803.1	incomplete-splice_match	all_canonical: nan; ratio_exp: 1.1326448682390888e-05 < 0.5; FSM_class: C; length: 1289 < 2001; subcategory: mono-exon
PB.75804.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.75805.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1308 < 2001; ratio_exp: 0.0303135295345891 < 0.5
PB.75806.2	full-splice_match	dist_to_CAGE_peak: -71.0 < -50; diff_to_gene_TSS: -98.0 < -50
PB.75810.1	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 90.0 > 59
PB.75811.1	genic	coding: non_coding; perc_A_downstream_TTS: 75.0 > 59; all_canonical: nan; exons: 1 < 2
PB.75812.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.133521613609371 < 0.5; length: 1343 < 2001
PB.75815.1	novel_not_in_catalog	perc_A_downstream_TTS: 85.0 > 59; min_cov: 0.0 < 10
PB.75819.2	full-splice_match	dist_to_CAGE_peak: -124.0 < -50; diff_to_gene_TSS: -136.0 < -50
PB.75820.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1204 < 2001; ratio_exp: 0.0159067718302092 < 0.5
PB.75821.1	incomplete-splice_match	ratio_exp: 0.037600516615194 < 0.5; subcategory: mono-exon; all_canonical: nan; length: 1222 < 2001
PB.75822.1	incomplete-splice_match	FSM_class: C; subcategory: intron_retention; ratio_exp: 4.382582091981629e-08 < 0.5; length: 1331 < 2001
PB.75823.1	incomplete-splice_match	length: 1302 < 2001; ratio_exp: 0.0 < 0.5; subcategory: 3prime_fragment
PB.75824.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1355 < 2001; ratio_exp: 0.0 < 0.5
PB.75825.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0411512199510353 < 0.5; length: 1245 < 2001
PB.75826.1	incomplete-splice_match	FSM_class: C; length: 1258 < 2001; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.75827.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5; length: 1307 < 2001
PB.75828.1	novel_in_catalog	polyA_motif_found: False < True; all_canonical: nan
PB.75829.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.1990751416434398 < 0.5; length: 1259 < 2001
PB.83094.1	fusion	coding: non_coding; min_cov: 0.0 < 10
PB.83094.2	novel_not_in_catalog	coding: non_coding; min_cov: 1.0 < 10
PB.83094.3	novel_not_in_catalog	coding: non_coding; min_cov: 1.0 < 10
PB.83094.6	intergenic	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.83095.1	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10
PB.83095.2	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10
PB.83095.3	full-splice_match	diff_to_gene_TSS: 107.0 > 50; dist_to_CAGE_peak: -326.0 < -50
PB.83096.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 100.0 > 59
PB.83097.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1117 < 2001; ratio_exp: 0.0 < 0.5
PB.83100.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0642659947563428 < 0.5; length: 1156 < 2001
PB.83102.1	incomplete-splice_match	FSM_class: C; length: 1122 < 2001; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.83104.1	incomplete-splice_match	subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5; length: 1099 < 2001
PB.83108.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.2040196848633445 < 0.5; length: 1130 < 2001
PB.83108.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0537001717708951 < 0.5; length: 1126 < 2001
PB.83109.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.1199528059960525 < 0.5; length: 1071 < 2001
PB.83110.1	incomplete-splice_match	length: 984 < 2001; ratio_exp: 0.0261657545512247 < 0.5; all_canonical: nan; FSM_class: C; subcategory: mono-exon
PB.83112.1	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10
PB.83113.1	full-splice_match	dist_to_CAGE_peak: -4140.0 < -50; diff_to_gene_TSS: 238.0 > 50; perc_A_downstream_TTS: 95.0 > 59
PB.83115.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1110 < 2001; ratio_exp: 0.0634947388391983 < 0.5
PB.83116.4	incomplete-splice_match	FSM_class: C; length: 1017 < 2001; subcategory: 5prime_fragment; ratio_exp: 0.0080092292323623 < 0.5
